.csv
Version,1.0
File produced by University of Exeter,  13-Apr-2016 

Site, London
Latitude, 51.479, Longitude, -0.449, Altitude,25

Notation and units
Column, Variable, Description, Units, Notes
1, Year
2, Month
3, Date
4, Hour
5, PWC, , , (on hour GMT)
6, CC, Cloud amount, oktas, (on hour GMT)
7, DBT, Dry Bulb Temperature, degrees Celcius, (on hour GMT)
8, WBT, Wet Bulb Temperature, degrees Celcius, (on hour GMT)
9, RH, Relative Humidity, % (on hour GMT)
10, Press, Mean Sea Level Pressure, hPa, (on hour GMT)
11, WD, Wind Direction, degrees, (average over previous hour GMT)
12, WS, Wind Speed, knots, (average over previous hour GMT)
13, GSR, Global Irradiation (horizontal plane), W/m^2, (average over next hour in LAT)
14, DSR, Diffuse Irradiation (horizontal plane), W/m^2, (average over next hour in LAT)
15, Alt, Solar Altitude, degrees, (calculated on next half-hour in LAT)
16, Dec, Solar Declination, degrees, (calculated on next half-hour in LAT)
17-22, Missing Data Codes, see accompanying documentation for description,

Model parameters


,,,,,,,,,,,,,,,,Missing Data Codes
Year, Month, Day, Hour, PWC, Cloud, DBT, WBT, RH, Press, WD, WS, GSR, DSR, Alt, Dec, Cloud, DBT, WBT, Press, WD, WS
2005,7,29,14,-999,6,22,15.5,51,1011,230,13,503,349,53.4,18.7,0,0,0,0,0,0
2005,7,29,15,-999,6,22.7,15.5,47,1010.9,220,12.1,456,316,47,18.7,0,0,0,0,0,0
2005,7,29,16,-999,5,22.1,15.6,51,1010.8,240,12.1,458,262,38.7,18.7,0,0,0,0,0,0
2005,7,29,17,-999,6,22.5,15.9,51,1010.8,250,13,302,209,29.7,18.7,0,0,0,0,0,0
2005,7,29,18,-999,7,20.5,14.9,55,1010.8,250,9.9,150,125,20.3,18.7,0,0,0,0,0,0
2005,7,29,19,-999,7,20.2,14.9,57,1010.8,240,8.9,77,64,11.2,18.7,0,0,0,0,0,0
2005,7,29,20,-999,6,19.9,15,60,1010.9,210,9.9,13,13,2.5,18.7,0,0,0,0,0,0
2005,7,29,21,-999,6,19.3,14.6,61,1011.4,240,11.1,0,0,-5.3,18.7,0,0,0,0,0,0
2005,7,29,22,-999,3,17.9,14.1,66,1012.5,230,9.9,0,0,-11.9,18.7,0,0,0,0,0,0
2005,7,29,23,-999,1,16.7,13.9,74,1012.3,230,9.9,0,0,-16.7,18.7,0,0,0,0,0,0
2005,7,29,24,-999,1,15.4,13.4,80,1012.3,220,8,0,0,-19.5,18.7,0,0,0,0,0,0
2005,7,30,1,-999,1,14.5,13,85,1012.2,210,7,0,0,-19.8,18.4,0,0,0,0,0,0
2005,7,30,2,-999,1,14.1,12.7,86,1011.8,210,8,0,0,-17.8,18.4,0,0,0,0,0,0
2005,7,30,3,-999,1,13.6,12.5,88,1011.7,210,5.1,0,0,-13.5,18.4,0,0,0,0,0,0
2005,7,30,4,-999,2,13.1,12.3,91,1011.7,220,5.1,0,0,-7.3,18.4,0,0,0,0,0,0
2005,7,30,5,-999,7,13.4,12.7,93,1011.9,230,5.1,5,5,0.1,18.4,0,0,0,0,0,0
2005,7,30,6,-999,7,14.1,13.1,90,1011.8,210,7,56,47,8.6,18.4,0,0,0,0,0,0
2005,7,30,7,-999,7,14.6,13.5,89,1011.8,200,8,129,108,17.7,18.4,0,0,0,0,0,0
2005,7,30,8,-999,7,15.5,13.9,84,1011.9,210,7,201,168,27,18.4,0,0,0,0,0,0
2005,7,30,9,20,7,16.1,14,80,1012,220,7,266,222,36.2,18.4,0,0,0,0,0,0
2005,7,30,10,2,7,17.3,14.2,72,1011.8,260,8,319,267,44.7,18.4,0,0,0,0,0,0
2005,7,30,11,-999,7,18.2,14.7,69,1011.6,220,8,358,300,51.7,18.4,0,0,0,0,0,0
2005,7,30,12,-999,7,19.3,14.9,63,1011.7,240,7,380,317,56.1,18.4,0,0,0,0,0,0
2005,7,30,13,2,7,20.1,15,58,1011.4,230,8,382,320,56.7,18.4,0,0,0,0,0,0
2005,7,30,14,16,7,20.6,15.5,59,1011.1,200,11.1,366,306,53.2,18.4,0,0,0,0,0,0
2005,7,30,15,-999,7,19.5,15.6,67,1011.1,230,12.1,331,277,46.7,18.4,0,0,0,0,0,0
2005,7,30,16,-999,5,21,16.1,61,1010.9,210,15,456,261,38.5,18.4,0,0,0,0,0,0
2005,7,30,17,16,7,19.1,15.2,67,1010.7,220,11.1,219,183,29.5,18.4,0,0,0,0,0,0
2005,7,30,18,81,7,16.7,15.8,91,1011,260,9.9,148,124,20.2,18.4,0,0,0,0,0,0
2005,7,30,19,80,7,16.1,15.2,91,1010.8,250,6,75,63,11,18.4,0,0,0,0,0,0
2005,7,30,20,25,7,16.7,15.7,90,1011.1,220,8,12,12,2.3,18.4,0,0,0,0,0,0
2005,7,30,21,80,7,15.8,15.3,95,1011.4,250,8.9,0,0,-5.6,18.4,0,0,0,0,0,0
2005,7,30,22,25,7,15.7,14.9,92,1011.5,260,7,0,0,-12.1,18.4,0,0,0,0,0,0
2005,7,30,23,-999,7,15.9,15.2,93,1011.4,250,6,0,0,-17,18.4,0,0,0,0,0,0
2005,7,30,24,-999,6,15.7,15.2,95,1011.3,260,6,0,0,-19.7,18.4,0,0,0,0,0,0
2005,7,31,1,10,2,14.6,14.4,98,1011.2,270,6,0,0,-20.1,18.2,0,0,0,0,0,0
2005,7,31,2,10,2,14.7,14.3,96,1011.3,300,2.9,0,0,-18,18.2,0,0,0,0,0,0
2005,7,31,3,10,7,14.5,14.2,97,1011.6,270,5.1,0,0,-13.7,18.2,0,0,0,0,0,0
2005,7,31,4,10,7,14.7,14.2,95,1011.7,290,4.1,0,0,-7.6,18.2,0,0,0,0,0,0
2005,7,31,5,21,7,14.7,14.1,94,1011.9,320,2.9,5,5,-0,18.2,0,0,0,0,0,0
2005,7,31,6,5,7,14.6,13.6,90,1012.1,340,5.1,54,45,8.4,18.2,0,0,0,0,0,0
2005,7,31,7,2,7,14.4,13.3,89,1012.6,320,2.9,128,107,17.5,18.2,0,0,0,0,0,0
2005,7,31,8,-999,7,14.8,13.6,88,1012.9,300,4.1,199,167,26.8,18.2,0,0,0,0,0,0
2005,7,31,9,-999,8,15.2,13.6,84,1013.2,300,5.1,126,126,36,18.2,0,0,0,0,0,0
2005,7,31,10,-999,8,15.6,13.6,81,1013.6,290,5.1,152,152,44.5,18.2,0,0,0,0,0,0
2005,7,31,11,-999,8,15.9,13.7,79,1014.2,290,6,170,170,51.5,18.2,0,0,0,0,0,0
2005,7,31,12,-999,7,17.1,14.5,76,1014.5,310,5.1,379,317,55.9,18.2,0,0,0,0,0,0
2005,7,31,13,-999,7,17,14.3,75,1014.8,330,5.1,381,319,56.4,18.2,0,0,0,0,0,0
2005,7,31,14,-999,7,18.1,14.7,70,1014.8,330,5.1,365,305,53,18.2,0,0,0,0,0,0
2005,7,31,15,-999,7,18.8,14.9,66,1014.6,350,5.1,330,276,46.5,18.2,0,0,0,0,0,0
2005,7,31,16,-999,7,19.4,15.3,65,1014.6,350,5.1,280,234,38.3,18.2,0,0,0,0,0,0
2005,7,31,17,-999,7,19.4,15.3,65,1014.7,350,4.9,217,182,29.3,18.2,0,0,0,0,0,0
2005,7,31,18,-999,7,19.3,15.3,65,1014.9,340,4.7,147,123,20,18.2,0,0,0,0,0,0
2005,7,31,19,-999,7,19.3,15.4,66,1015.1,340,4.5,73,61,10.8,18.2,0,0,0,0,0,0
2005,7,31,20,-999,7,19.3,15.5,67,1015.4,330,4.3,12,12,2.1,18.2,0,0,0,0,0,0
2005,7,31,21,-999,7,19.3,15.6,68,1015.7,330,4.1,0,0,-5.8,18.2,0,0,0,0,0,0
2005,7,31,22,-999,7,19.2,15.7,69,1016,320,3.9,0,0,-12.4,18.2,0,0,0,0,0,0
2005,7,31,23,80,7,19.2,15.8,71,1016.3,320,3.7,0,0,-17.2,18.2,0,0,0,0,0,0
2005,7,31,24,61,7,19.2,16,72,1016.6,310,3.5,0,0,-20,18.2,0,0,0,0,0,0
2000,8,1,1,-999,7,19.1,16.1,74,1017,310,3.5,0,0,-20.4,17.9,0,0,0,0,0,0
2000,8,1,2,-999,7,19.1,16.3,75,1017.3,300,3.3,0,0,-18.3,17.9,0,0,0,0,0,0
2000,8,1,3,-999,7,19.1,16.4,76,1017.5,300,3.1,0,0,-14,17.9,0,0,0,0,0,0
2000,8,1,4,-999,7,19,16.5,77,1017.8,290,2.9,0,0,-7.8,17.9,0,0,0,0,0,0
2000,8,1,5,-999,7,19,16.5,77,1018,290,2.7,4,4,-0.3,17.9,0,0,0,0,0,0
2000,8,1,6,5,7,19,16.5,78,1018.1,280,2.5,52,44,8.2,17.9,0,0,0,0,0,0
2000,8,1,7,5,7,19,16.4,77,1018.2,280,2.3,126,105,17.3,17.9,0,0,0,0,0,0
2000,8,1,8,5,7,18.9,16.3,77,1018.2,270,2.1,198,165,26.6,17.9,0,0,0,0,0,0
2000,8,1,9,-999,7,18.9,16.1,75,1018.1,270,1.9,263,220,35.8,17.9,0,0,0,0,0,0
2000,8,1,10,-999,7,19.3,16.2,73,1017.9,230,6,317,265,44.2,17.9,0,0,0,0,0,0
2000,8,1,11,-999,7,20,16.5,71,1017.6,240,6,356,297,51.2,17.9,0,0,0,0,0,0
2000,8,1,12,-999,5,20.5,16.6,68,1017.4,250,5.1,611,350,55.6,17.9,0,0,0,0,0,0
2000,8,1,13,-999,6,22.6,16.5,54,1016.7,210,7,521,361,56.1,17.9,0,0,0,0,0,0
2000,8,1,14,-999,5,23.6,17.1,52,1016.4,250,7,588,337,52.7,17.9,0,0,0,0,0,0
2000,8,1,15,-999,7,23.7,17.3,53,1016.1,240,9.9,329,275,46.3,17.9,0,0,0,0,0,0
2000,8,1,16,-999,7,23.4,17.1,54,1015.8,220,9.9,278,233,38.1,17.9,0,0,0,0,0,0
2000,8,1,17,-999,7,23.8,16.3,46,1015.5,230,11.1,216,180,29,17.9,0,0,0,0,0,0
2000,8,1,18,-999,6,23.1,16.3,50,1015.1,210,9.9,199,138,19.7,17.9,0,0,0,0,0,0
2000,8,1,19,-999,3,22.1,15.7,51,1014.9,200,12.1,132,53,10.5,17.9,0,0,0,0,0,0
2000,8,1,20,-999,2,21.3,15.4,54,1015.2,220,9.9,11,11,1.8,17.9,0,0,0,0,0,0
2000,8,1,21,-999,1,19.6,14.9,61,1015.5,210,8.9,0,0,-6.1,17.9,0,0,0,0,0,0
2000,8,1,22,-999,1,18.1,14.4,67,1015.9,220,6,0,0,-12.6,17.9,0,0,0,0,0,0
2000,8,1,23,-999,1,16.8,13.6,71,1016,210,5.1,0,0,-17.5,17.9,0,0,0,0,0,0
2000,8,1,24,-999,1,15.5,13.1,77,1016,220,4.1,0,0,-20.3,17.9,0,0,0,0,0,0
2000,8,2,1,-999,1,15,13,80,1015.7,210,4.1,0,0,-20.6,17.6,0,0,0,0,0,0
2000,8,2,2,-999,3,14.2,12.7,85,1015.6,200,2.9,0,0,-18.5,17.6,0,0,0,0,0,0
2000,8,2,3,-999,4,14,12.7,87,1015.4,200,1.9,0,0,-14.2,17.6,0,0,0,0,0,0
2000,8,2,4,-999,1,13.8,12.5,87,1014.7,200,6,0,0,-8,17.6,0,0,0,0,0,0
2000,8,2,5,-999,1,13.4,12.3,88,1014.7,200,5.1,4,4,-0.5,17.6,0,0,0,0,0,0
2000,8,2,6,-999,1,13.6,12.6,90,1014.4,180,6,97,30,8,17.6,0,0,0,0,0,0
2000,8,2,7,-999,1,14.9,13.5,86,1014.2,200,8,238,74,17.1,17.6,0,0,0,0,0,0
2000,8,2,8,-999,2,16.5,14.5,81,1013.9,200,7,373,128,26.4,17.6,0,0,0,0,0,0
2000,8,2,9,-999,6,18.3,15.3,73,1013.8,210,9.9,359,249,35.6,17.6,0,0,0,0,0,0
2000,8,2,10,-999,6,19.4,15.5,67,1013.6,210,9.9,433,300,44,17.6,0,0,0,0,0,0
2000,8,2,11,25,6,17.7,15.8,83,1013.8,240,8,486,337,51,17.6,0,0,0,0,0,0
2000,8,2,12,25,5,20.6,16.3,65,1013.3,210,13,609,349,55.3,17.6,0,0,0,0,0,0
2000,8,2,13,2,6,22.2,16.1,54,1013,210,15,519,360,55.8,17.6,0,0,0,0,0,0
2000,8,2,14,-999,6,22,15.9,53,1012.8,210,16.9,496,344,52.4,17.6,0,0,0,0,0,0
2000,8,2,15,-999,5,22.6,16.1,51,1012.6,200,15,530,304,46,17.6,0,0,0,0,0,0
2000,8,2,16,80,7,15.9,14.7,88,1013.5,230,15,277,231,37.9,17.6,0,0,0,0,0,0
2000,8,2,17,25,4,19.2,16.2,74,1013.2,220,9.9,380,180,28.8,17.6,0,0,0,0,0,0
2000,8,2,18,25,4,19.1,16.3,76,1013.1,210,9.9,254,121,19.5,17.6,0,0,0,0,0,0
2000,8,2,19,15,6,18.8,16.1,76,1012.9,210,9.9,95,66,10.3,17.6,0,0,0,0,0,0
2000,8,2,20,29,6,17.3,15.8,86,1013.7,220,9.9,10,10,1.6,17.6,0,0,0,0,0,0
2000,8,2,21,-999,4,17,15.6,87,1013.9,210,8.9,0,0,-6.3,17.6,0,0,0,0,0,0
2000,8,2,22,3,6,16.7,15.3,87,1014.2,210,8,0,0,-12.9,17.6,0,0,0,0,0,0
2000,8,2,23,25,6,16.3,15.1,88,1014.3,200,8,0,0,-17.8,17.6,0,0,0,0,0,0
2000,8,2,24,-999,6,15.6,14.5,89,1014.2,200,8.9,0,0,-20.5,17.6,0,0,0,0,0,0
2000,8,3,1,3,7,15.5,14.3,88,1014.1,210,9.9,0,0,-20.9,17.3,0,0,0,0,0,0
2000,8,3,2,-999,7,15.5,14.1,86,1013.7,210,8,0,0,-18.8,17.3,0,0,0,0,0,0
2000,8,3,3,-999,7,15.4,14.1,87,1013.7,210,7,0,0,-14.4,17.3,0,0,0,0,0,0
2000,8,3,4,-999,7,15.2,14,88,1013.5,220,5.1,0,0,-8.2,17.3,0,0,0,0,0,0
2000,8,3,5,-999,7,15.3,14.1,88,1013.2,220,5.1,3,3,-0.7,17.3,0,0,0,0,0,0
2000,8,3,6,-999,7,15,13.9,89,1013.2,220,5.1,49,41,7.8,17.3,0,0,0,0,0,0
2000,8,3,7,-999,7,15.6,14.3,87,1013.1,210,5.1,123,103,16.9,17.3,0,0,0,0,0,0
2000,8,3,8,-999,7,16.4,14.7,84,1013.1,230,6,195,163,26.2,17.3,0,0,0,0,0,0
2000,8,3,9,-999,7,17.1,14.8,79,1013.2,240,7,260,218,35.4,17.3,0,0,0,0,0,0
2000,8,3,10,-999,6,18.1,14.8,71,1013,240,8,431,299,43.8,17.3,0,0,0,0,0,0
2000,8,3,11,81,6,17.2,15.1,81,1013.2,270,8,484,336,50.8,17.3,0,0,0,0,0,0
2000,8,3,12,80,6,15.5,14.4,89,1013.6,280,7,514,357,55.1,17.3,0,0,0,0,0,0
2000,8,3,13,25,7,16.6,15.1,86,1013.7,270,2.9,377,315,55.6,17.3,0,0,0,0,0,0
2000,8,3,14,15,6,18.7,15.8,75,1013.2,230,5.1,495,343,52.2,17.3,0,0,0,0,0,0
2000,8,3,15,29,6,16.4,14,77,1014,330,2.9,447,310,45.8,17.3,0,0,0,0,0,0
2000,8,3,16,17,6,19,15.2,67,1014,270,8,378,262,37.7,17.3,0,0,0,0,0,0
2000,8,3,17,29,7,16.9,14.7,79,1014.3,220,2.9,213,178,28.6,17.3,0,0,0,0,0,0
2000,8,3,18,80,7,16.5,14.9,85,1014.6,240,2.9,142,118,19.3,17.3,0,0,0,0,0,0
2000,8,3,19,25,7,16.7,15.4,88,1015.2,270,2.9,68,57,10.1,17.3,0,0,0,0,0,0
2000,8,3,20,91,7,16.2,15.4,92,1015.8,300,6,9,9,1.4,17.3,0,0,0,0,0,0
2000,8,3,21,21,4,15.9,15,91,1016.3,290,5.1,0,0,-6.5,17.3,0,0,0,0,0,0
2000,8,3,22,3,7,15.1,14.1,90,1017.3,310,2.9,0,0,-13.1,17.3,0,0,0,0,0,0
2000,8,3,23,-999,7,14.9,13.9,90,1018,320,6,0,0,-18,17.3,0,0,0,0,0,0
2000,8,3,24,-999,6,14.6,13.8,92,1018.4,330,4.1,0,0,-20.8,17.3,0,0,0,0,0,0
2000,8,4,1,5,7,15,14,90,1018.9,320,2.9,0,0,-21.1,17.1,0,0,0,0,0,0
2000,8,4,2,5,3,14.8,13.8,90,1019.3,330,2.9,0,0,-19,17.1,0,0,0,0,0,0
2000,8,4,3,5,6,14.7,13.8,91,1020,340,1.9,0,0,-14.7,17.1,0,0,0,0,0,0
2000,8,4,4,5,7,14.7,13.8,91,1020.5,280,1.9,0,0,-8.5,17.1,0,0,0,0,0,0
2000,8,4,5,5,7,14.9,14.1,92,1020.7,310,1.9,3,3,-0.9,17.1,0,0,0,0,0,0
2000,8,4,6,5,8,15.2,14.1,89,1021.2,320,6,23,23,7.6,17.1,0,0,0,0,0,0
2000,8,4,7,5,8,15.2,13.9,87,1021.9,330,6,58,58,16.7,17.1,0,0,0,0,0,0
2000,8,4,8,5,7,15.3,13.6,83,1022.7,340,5.1,194,162,26.1,17.1,0,0,0,0,0,0
2000,8,4,9,5,7,15.9,14,82,1023.3,340,6,259,216,35.2,17.1,0,0,0,0,0,0
2000,8,4,10,-999,7,16.9,14.3,76,1023.6,350,7,313,262,43.6,17.1,0,0,0,0,0,0
2000,8,4,11,-999,7,17.7,14.2,69,1023.7,330,8,352,294,50.5,17.1,0,0,0,0,0,0
2000,8,4,12,-999,6,19.4,14.8,61,1023.8,310,6,512,355,54.8,17.1,0,0,0,0,0,0
2000,8,4,13,-999,7,19.3,14.9,63,1023.8,320,6,376,314,55.3,17.1,0,0,0,0,0,0
2000,8,4,14,-999,7,19.4,15,63,1024.1,340,6,359,300,51.9,17.1,0,0,0,0,0,0
2000,8,4,15,-999,7,20.7,15.5,58,1024,320,7,324,271,45.6,17.1,0,0,0,0,0,0
2000,8,4,16,-999,6,20.9,15.5,57,1023.6,300,4.1,375,260,37.4,17.1,0,0,0,0,0,0
2000,8,4,17,-999,6,22.1,16,53,1023.5,290,4.1,289,201,28.4,17.1,0,0,0,0,0,0
2000,8,4,18,-999,4,21.5,15.7,55,1023.4,320,7,248,118,19.1,17.1,0,0,0,0,0,0
2000,8,4,19,-999,3,21.6,15.6,53,1023.4,310,6,122,49,9.9,17.1,0,0,0,0,0,0
2000,8,4,20,-999,3,20,15,59,1024,330,6,8,8,1.1,17.1,0,0,0,0,0,0
2000,8,4,21,-999,3,18.7,14.7,65,1024.2,340,1.9,0,0,-6.8,17.1,0,0,0,0,0,0
2000,8,4,22,-999,2,17.6,14.3,70,1024.7,320,1.9,0,0,-13.4,17.1,0,0,0,0,0,0
2000,8,4,23,-999,4,16.9,14,73,1024.9,0,0,0,0,-18.3,17.1,0,0,0,0,0,0
2000,8,4,24,-999,5,16.4,13.8,75,1025.2,290,2.9,0,0,-21.1,17.1,0,0,0,0,0,0
2000,8,5,1,-999,4,15.4,13.5,81,1025.3,300,2.9,0,0,-21.4,16.8,0,0,0,0,0,0
2000,8,5,2,-999,2,14.3,13,87,1025.2,300,2.9,0,0,-19.3,16.8,0,0,0,0,0,0
2000,8,5,3,-999,1,13.6,12.6,89,1025.1,300,1.9,0,0,-14.9,16.8,0,0,0,0,0,0
2000,8,5,4,-999,2,13.4,12.4,89,1025,290,1.9,0,0,-8.7,16.8,0,0,0,0,0,0
2000,8,5,5,-999,2,12.6,11.9,92,1024.9,280,1.9,3,3,-1.1,16.8,0,0,0,0,0,0
2000,8,5,6,-999,3,12.6,11.9,92,1025.1,270,1.9,85,34,7.4,16.8,0,0,0,0,0,0
2000,8,5,7,-999,7,13.1,12.1,89,1025.4,300,1.9,120,100,16.6,16.8,0,0,0,0,0,0
2000,8,5,8,-999,7,13.9,12.7,88,1025.8,300,2.9,192,161,25.9,16.8,0,0,0,0,0,0
2000,8,5,9,-999,7,15.4,13.7,83,1026.1,310,1.9,258,215,35,16.8,0,0,0,0,0,0
2000,8,5,10,-999,7,17.5,14,68,1025.9,310,1.9,312,261,43.4,16.8,0,0,0,0,0,0
2000,8,5,11,-999,7,18,13.9,64,1025.8,310,2.9,351,293,50.3,16.8,0,0,0,0,0,0
2000,8,5,12,-999,7,18.9,14.3,61,1025.8,280,5.1,372,311,54.5,16.8,0,0,0,0,0,0
2000,8,5,13,-999,7,19.5,14.9,61,1025.7,290,5.1,375,313,55,16.8,0,0,0,0,0,0
2000,8,5,14,-999,5,21,15.5,56,1025.5,300,1.9,580,333,51.7,16.8,0,0,0,0,0,0
2000,8,5,15,-999,1,21.9,16,54,1024.6,260,1.9,617,192,45.3,16.8,0,0,0,0,0,0
2000,8,5,16,-999,1,22.8,16.5,53,1024.5,290,5.1,520,162,37.2,16.8,0,0,0,0,0,0
2000,8,5,17,-999,4,23.2,16.2,49,1024,290,4.1,371,176,28.2,16.8,0,0,0,0,0,0
2000,8,5,18,-999,4,24.1,16.8,48,1023.7,280,7,245,116,18.9,16.8,0,0,0,0,0,0
2000,8,5,19,-999,5,23.9,16.7,48,1023.5,260,5.1,104,59,9.6,16.8,0,0,0,0,0,0
2000,8,5,20,-999,7,23.1,16.7,52,1023.5,260,4.1,7,7,0.9,16.8,0,0,0,0,0,0
2000,8,5,21,-999,7,21.7,16.4,58,1023.8,260,1.9,0,0,-7,16.8,0,0,0,0,0,0
2000,8,5,22,-999,6,20.6,16.1,63,1024.4,230,1.9,0,0,-13.7,16.8,0,0,0,0,0,0
2000,8,5,23,-999,5,20,15.9,66,1024.2,270,4.1,0,0,-18.6,16.8,0,0,0,0,0,0
2000,8,5,24,-999,2,18.7,16,76,1024.3,270,5.1,0,0,-21.4,16.8,0,0,0,0,0,0
2000,8,6,1,-999,1,17.2,15.4,83,1024.2,260,5.1,0,0,-21.7,16.5,0,0,0,0,0,0
2000,8,6,2,-999,2,16,15,90,1024.1,270,1.9,0,0,-19.5,16.5,0,0,0,0,0,0
2000,8,6,3,-999,7,17.2,15.7,86,1024.1,270,2.9,0,0,-15.1,16.5,0,0,0,0,0,0
2000,8,6,4,-999,7,17.5,15.9,85,1024,290,2.9,0,0,-8.9,16.5,0,0,0,0,0,0
2000,8,6,5,-999,7,17.7,15.8,82,1024.1,290,1.9,2,2,-1.3,16.5,0,0,0,0,0,0
2000,8,6,6,-999,7,17.7,15.5,80,1024.2,290,1.9,44,37,7.2,16.5,0,0,0,0,0,0
2000,8,6,7,21,7,17.5,15.7,83,1024.6,280,1.9,118,99,16.4,16.5,0,0,0,0,0,0
2000,8,6,8,-999,7,18.1,16.1,82,1024.7,290,2.9,191,159,25.7,16.5,0,0,0,0,0,0
2000,8,6,9,-999,7,19,16.6,79,1025.2,320,6,256,214,34.8,16.5,0,0,0,0,0,0
2000,8,6,10,-999,7,20.3,17.3,75,1025,320,6,310,259,43.2,16.5,0,0,0,0,0,0
2000,8,6,11,-999,7,21.7,18,70,1024.7,310,5.1,350,292,50,16.5,0,0,0,0,0,0
2000,8,6,12,-999,7,22.5,18.5,69,1024.7,310,8,371,310,54.3,16.5,0,0,0,0,0,0
2000,8,6,13,-999,8,21.9,18.1,70,1024.8,310,9.9,178,178,54.8,16.5,0,0,0,0,0,0
2000,8,6,14,-999,7,23,18.5,65,1024.8,310,7,357,298,51.4,16.5,0,0,0,0,0,0
2000,8,6,15,-999,7,22.7,18.5,67,1024.7,320,8,322,269,45.1,16.5,0,0,0,0,0,0
2000,8,6,16,-999,7,23.5,19,66,1024.6,310,8,271,226,37,16.5,0,0,0,0,0,0
2000,8,6,17,-999,3,24.2,18.4,57,1024.3,340,8.9,386,154,28,16.5,0,0,0,0,0,0
2000,8,6,18,-999,6,23.8,18.2,58,1024.3,330,9.9,187,130,18.6,16.5,0,0,0,0,0,0
2000,8,6,19,-999,5,22.5,17.8,63,1024.3,320,8.9,101,58,9.4,16.5,0,0,0,0,0,0
2000,8,6,20,-999,1,22.4,17.6,63,1024.4,320,8.9,7,7,0.7,16.5,0,0,0,0,0,0
2000,8,6,21,-999,1,21.3,17.2,67,1024.5,310,1.9,0,0,-7.3,16.5,0,0,0,0,0,0
2000,8,6,22,-999,1,20.2,17,73,1025.2,320,1.9,0,0,-13.9,16.5,0,0,0,0,0,0
2000,8,6,23,-999,1,19.6,16.7,75,1025.4,300,2.9,0,0,-18.9,16.5,0,0,0,0,0,0
2000,8,6,24,-999,5,19.1,16.6,78,1025.5,320,4.1,0,0,-21.6,16.5,0,0,0,0,0,0
2000,8,7,1,-999,4,18.5,16.4,81,1025.6,310,5.1,0,0,-22,16.3,0,0,0,0,0,0
2000,8,7,2,-999,6,17.8,16.2,85,1025.3,320,5.1,0,0,-19.8,16.3,0,0,0,0,0,0
2000,8,7,3,-999,7,18.3,16.5,84,1025.4,280,4.1,0,0,-15.4,16.3,0,0,0,0,0,0
2000,8,7,4,-999,7,18.1,16.5,85,1025.3,290,1.9,0,0,-9.1,16.3,0,0,0,0,0,0
2000,8,7,5,-999,7,17.8,16.4,87,1025.2,310,1.9,2,2,-1.5,16.3,0,0,0,0,0,0
2000,8,7,6,-999,7,17.8,16.5,88,1025.1,300,1.9,43,36,7,16.3,0,0,0,0,0,0
2000,8,7,7,-999,7,17.5,16.4,90,1025.1,300,1.9,117,98,16.2,16.3,0,0,0,0,0,0
2000,8,7,8,21,7,18.7,17,85,1025.2,310,2.9,189,158,25.5,16.3,0,0,0,0,0,0
2000,8,7,9,-999,7,19.4,17.1,80,1025.2,300,2.9,255,213,34.6,16.3,0,0,0,0,0,0
2000,8,7,10,-999,7,20.3,17.6,77,1025.3,310,6,309,258,43,16.3,0,0,0,0,0,0
2000,8,7,11,-999,7,21.9,18,69,1025,310,5.1,348,291,49.8,16.3,0,0,0,0,0,0
2000,8,7,12,25,7,21.2,17.8,72,1024.8,320,6,370,309,54,16.3,0,0,0,0,0,0
2000,8,7,13,25,7,21.6,17.7,69,1024.4,280,6,372,311,54.5,16.3,0,0,0,0,0,0
2000,8,7,14,-999,7,21.9,17.8,67,1024.1,280,7,355,297,51.1,16.3,0,0,0,0,0,0
2000,8,7,15,-999,7,22,17.9,67,1023.8,250,6,320,268,44.8,16.3,0,0,0,0,0,0
2000,8,7,16,-999,7,22.2,18.1,68,1023.3,260,5.1,269,225,36.7,16.3,0,0,0,0,0,0
2000,8,7,17,-999,7,21.8,17.5,66,1022.5,340,8,206,172,27.7,16.3,0,0,0,0,0,0
2000,8,7,18,21,7,22.3,17.7,64,1022.5,330,6,135,113,18.4,16.3,0,0,0,0,0,0
2000,8,7,19,2,7,22,17.8,67,1022.7,320,7,60,50,9.2,16.3,0,0,0,0,0,0
2000,8,7,20,-999,7,21.4,17.4,68,1022.6,330,5.1,6,6,0.4,16.3,0,0,0,0,0,0
2000,8,7,21,21,7,20.3,17.1,73,1023.2,330,5.1,0,0,-7.5,16.3,0,0,0,0,0,0
2000,8,7,22,21,7,19.8,16.6,73,1023.2,310,2.9,0,0,-14.2,16.3,0,0,0,0,0,0
2000,8,7,23,-999,7,19,16.3,76,1023.2,310,1.9,0,0,-19.1,16.3,0,0,0,0,0,0
2000,8,7,24,-999,7,18.1,16.2,83,1023,220,1.9,0,0,-21.9,16.3,0,0,0,0,0,0
2000,8,8,1,3,7,17.6,16,85,1022.8,280,1.9,0,0,-22.2,16,0,0,0,0,0,0
2000,8,8,2,-999,7,17.1,16,90,1022.3,300,1.9,0,0,-20.1,16,0,0,0,0,0,0
2000,8,8,3,-999,7,17,15.9,90,1022.2,0,0,0,0,-15.6,16,0,0,0,0,0,0
2000,8,8,4,-999,7,16.5,15.6,91,1021.9,0,0,0,0,-9.4,16,0,0,0,0,0,0
2000,8,8,5,-999,7,16.3,15.6,93,1021.7,290,1.9,2,2,-1.7,16,0,0,0,0,0,0
